,URL,URL_LENGTH,NUMBER_SPECIAL_CHARACTERS,CHARSET,SERVER,CONTENT_LENGTH,WHOIS_COUNTRY,WHOIS_STATEPRO,WHOIS_REGDATE,WHOIS_UPDATED_DATE,TCP_CONVERSATION_EXCHANGE,DIST_REMOTE_TCP_PORT,REMOTE_IPS,APP_BYTES,SOURCE_APP_PACKETS,REMOTE_APP_PACKETS,SOURCE_APP_BYTES,REMOTE_APP_BYTES,APP_PACKETS,DNS_QUERY_TIMES,Type
1574,B0_768,89,20,6,149,,42,21,717,348,25,0,8,2200,29,30,28829,2480,29,4.0,0
1575,B0_1004,90,15,6,224,,29,98,356,399,0,0,0,0,0,0,0,0,0,0.0,0
1576,B0_2255,90,16,3,231,40605.0,42,137,321,575,7,4,4,630,7,9,568,630,7,0.0,0
1577,B0_2273,90,17,4,7,392.0,42,97,234,542,7,3,3,606,7,4,244,606,7,0.0,0
1578,B0_57,90,17,3,206,,7,105,547,562,17,3,4,2162,23,24,14374,2634,23,6.0,0
1579,B0_621,90,16,6,200,19793.0,42,45,489,286,38,1,9,3432,42,48,64807,3754,42,4.0,0
1580,B0_767,90,17,6,149,,42,21,717,348,7,0,5,804,8,2,124,804,8,0.0,0
1581,B0_960,90,16,3,149,,42,21,717,348,0,0,0,0,0,0,0,0,0,0.0,0
1582,B0_533,91,17,3,106,38155.0,42,21,689,419,39,0,2,3223,43,41,42120,3597,43,4.0,0
1583,B0_645,91,14,3,7,9406.0,17,25,73,480,13,3,6,1591,17,15,1936,1931,17,4.0,0
1584,B0_821,91,19,3,35,20.0,31,76,456,78,0,0,0,0,0,0,0,0,0,0.0,0
1585,B0_1093,92,19,3,96,5610.0,42,65,834,381,0,0,0,0,0,0,0,0,0,0.0,0
1586,B0_1324,92,18,3,7,30285.0,42,90,598,352,0,0,0,0,0,0,0,0,0,0.0,0
1587,B0_475,92,17,6,118,9084.0,42,179,602,454,16,1,6,1607,22,18,1690,2055,22,6.0,0
1588,B0_566,92,18,6,7,11363.0,29,98,889,593,47,10,6,4576,55,52,49426,5282,55,8.0,0
1589,B0_629,92,15,6,124,37687.0,42,35,1,398,11,0,3,1358,17,16,9432,1798,17,6.0,0
1590,B0_826,92,16,6,124,38483.0,42,35,1,398,0,0,0,0,0,0,0,0,0,0.0,0
1591,B0_901,92,18,1,124,,42,21,599,428,0,0,0,0,0,0,0,0,0,0.0,0
1592,M4_63,93,19,6,116,,42,27,268,106,1,1,1,90,1,4,354,90,1,0.0,1
1593,B0_139,93,19,1,118,16479.0,42,179,602,454,41,28,6,5321,49,45,24126,5935,49,8.0,0
1594,M0_168,94,20,3,7,58.0,42,75,308,76,11,0,3,1260,19,17,2399,1850,19,8.0,1
1595,M4_65,94,19,6,116,,42,27,268,106,1,1,1,90,1,4,354,90,1,0.0,1
1596,M4_68,94,19,6,116,,42,27,268,106,0,0,0,0,0,3,186,0,0,0.0,1
1597,B0_668,94,19,3,96,8404.0,42,75,455,337,20,8,6,2976,26,23,8187,3476,26,6.0,0
1598,M4_66,95,19,6,116,,42,27,268,106,1,1,1,90,1,4,354,90,1,0.0,1
1599,M4_67,95,19,6,116,,42,27,268,106,1,1,1,90,1,5,416,90,1,0.0,1
1600,B0_1183,95,14,6,121,6783.0,15,57,336,151,0,0,0,0,0,0,0,0,0,0.0,0
1601,B0_1253,95,19,3,200,,42,21,627,57,0,0,0,0,0,0,0,0,0,0.0,0
1602,B0_185,95,19,1,200,162.0,29,98,249,322,12,2,3,1316,14,22,16475,1468,14,2.0,0
1603,B0_2094,95,15,5,115,324.0,29,98,889,593,8,7,4,636,8,9,630,636,8,0.0,0
1604,B0_2209,95,19,1,141,9.0,42,31,198,37,5,3,3,486,5,5,306,486,5,0.0,0
1605,B0_1263,96,18,6,229,55367.0,42,179,42,578,0,0,0,0,0,0,0,0,0,0.0,0
1606,B0_805,96,15,1,141,9.0,42,31,533,282,0,0,0,0,0,0,0,0,0,0.0,0
1607,B0_819,96,19,6,200,,42,27,470,360,0,0,0,0,0,0,0,0,0,0.0,0
1608,M0_172,97,15,3,36,8755.0,43,80,833,452,3,0,2,198,3,6,384,198,3,0.0,1
1609,M0_174,97,15,3,36,8762.0,43,80,833,452,3,0,2,198,3,6,384,198,3,0.0,1
1610,B0_255,97,17,3,148,,42,56,357,117,43,0,2,3252,47,47,60076,3564,47,4.0,0
1611,B0_300,97,19,3,7,7778.0,29,98,889,593,19,3,4,1948,23,26,12186,2280,23,4.0,0
1612,B0_673,97,15,5,115,324.0,42,114,286,362,40,32,7,5024,46,37,15154,5500,46,6.0,0
1613,B0_1208,98,19,5,115,324.0,42,143,731,146,0,0,0,0,0,0,0,0,0,0.0,0
1614,B0_2063,98,16,3,118,,29,98,360,280,16,7,10,1176,16,16,1030,1176,16,0.0,0
1615,B0_2216,98,18,3,200,,22,50,621,114,6,3,2,564,6,5,306,564,6,0.0,0
1616,B0_243,98,18,3,200,,42,174,707,2,44,17,11,5171,52,46,36825,5811,52,8.0,0
1617,B0_355,98,16,6,200,6730.0,42,21,771,510,22,10,9,2784,28,30,14114,3312,28,6.0,0
1618,B0_693,98,18,3,200,,22,50,621,114,21,3,6,2038,25,14,1507,2354,25,4.0,0
1619,M4_17,99,20,3,7,,13,17,248,236,0,0,0,0,0,2,124,0,0,0.0,1
1620,M4_7,99,20,3,7,,13,17,248,236,0,0,0,0,0,3,186,0,0,0.0,1
1621,B0_1134,99,14,1,96,2743.0,42,45,31,567,0,0,0,0,0,0,0,0,0,0.0,0
1622,B0_2234,99,16,3,7,12588.0,42,36,238,163,4,3,2,432,4,5,310,432,4,0.0,0
1623,B0_334,99,22,1,118,2346.0,34,112,55,87,19,5,5,2137,23,29,17922,2425,23,4.0,0
1624,B0_374,99,15,6,121,,7,105,452,557,20,2,6,2010,24,24,13434,2334,24,4.0,0
1625,M4_1,100,20,3,7,,13,17,248,236,2,1,2,132,2,4,256,132,2,0.0,1
1626,M4_10,100,20,3,7,,13,17,248,236,0,0,0,0,0,3,186,0,0,0.0,1
1627,M4_11,100,20,3,7,,13,17,248,236,0,0,0,0,0,3,186,0,0,0.0,1
1628,M4_12,100,20,3,7,,13,17,248,236,0,0,0,0,0,3,186,0,0,0.0,1
1629,M4_13,100,20,3,7,,13,17,248,236,0,0,0,0,0,3,186,0,0,0.0,1
1630,M4_14,100,20,3,7,,13,17,248,236,0,0,0,0,0,3,186,0,0,0.0,1
1631,M4_15,100,20,3,7,,13,17,248,236,0,0,0,0,0,2,124,0,0,0.0,1
1632,M4_16,100,20,3,7,,13,17,248,236,0,0,0,0,0,2,124,0,0,0.0,1
1633,M4_18,100,20,3,7,,13,17,248,236,0,0,0,0,0,2,124,0,0,0.0,1
1634,M4_19,100,20,3,7,,13,17,248,236,0,0,0,0,0,2,124,0,0,0.0,1
1635,M4_2,100,20,3,7,,13,17,248,236,1,0,1,66,1,3,190,66,1,0.0,1
1636,M4_20,100,20,3,7,,13,17,248,236,0,0,0,0,0,2,124,0,0,0.0,1
1637,M4_21,100,20,3,7,,13,17,248,236,0,0,0,0,0,2,124,0,0,0.0,1
1638,M4_22,100,20,3,7,,13,17,248,236,0,0,0,0,0,3,186,0,0,0.0,1
1639,M4_23,100,20,3,7,,13,17,248,236,0,0,0,0,0,3,186,0,0,0.0,1
1640,M4_24,100,20,3,7,,13,17,248,236,0,0,0,0,0,3,186,0,0,0.0,1
1641,M4_25,100,20,3,7,,13,17,248,236,0,0,0,0,0,2,124,0,0,0.0,1
1642,M4_26,100,20,3,7,,13,17,248,236,0,0,0,0,0,2,124,0,0,0.0,1
1643,M4_3,100,20,3,7,,13,17,248,236,1,0,1,66,1,3,190,66,1,0.0,1
1644,M4_4,100,20,3,7,,13,17,248,236,1,0,1,66,1,3,190,66,1,0.0,1
1645,M4_5,100,20,3,7,,13,17,248,236,1,0,1,66,1,3,190,66,1,0.0,1
1646,M4_6,100,20,3,7,,13,17,248,236,1,0,1,66,1,3,190,66,1,0.0,1
1647,M4_8,100,20,3,7,,13,17,248,236,0,0,0,0,0,3,186,0,0,0.0,1
1648,M4_9,100,20,3,7,,13,17,248,236,0,0,0,0,0,3,186,0,0,0.0,1
1649,B0_187,100,17,6,7,14060.0,29,98,557,359,35,9,12,2820,43,28,3254,3428,43,8.0,0
1650,B0_2042,100,15,6,223,,7,20,754,534,8,3,5,660,8,13,798,660,8,0.0,0
1651,B0_490,100,19,3,217,5272.0,7,124,624,431,27,0,2,3458,29,27,55407,3622,29,2.0,0
1652,B0_1058,101,21,1,200,,41,98,418,297,0,0,0,0,0,0,0,0,0,0.0,0
1653,B0_193,101,20,6,200,,42,27,470,360,45,40,4,4721,49,74,82395,5009,49,4.0,0
1654,B0_214,101,20,6,121,4678.0,42,32,520,324,32,9,6,3327,38,32,10505,3769,38,6.0,0
1655,B0_2170,101,16,6,121,,7,105,452,557,5,2,3,474,5,3,184,474,5,0.0,0
1656,B0_540,101,20,3,106,11833.0,42,21,689,419,62,4,3,7415,68,72,93298,7975,68,6.0,0
1657,B0_574,101,18,6,200,27131.0,42,97,3,200,61,51,6,6027,69,76,124751,6601,69,8.0,0
1658,B0_763,101,19,3,7,54473.0,42,35,132,234,47,0,2,4104,51,84,131895,4380,51,4.0,0
1659,B0_772,101,15,3,7,7503.0,7,105,165,92,4,2,2,276,4,5,416,276,4,,0
1660,B0_1156,102,16,3,118,,7,105,360,280,0,0,0,0,0,0,0,0,0,0.0,0
1661,B0_1280,102,12,3,223,,42,21,161,536,0,0,0,0,0,0,0,0,0,0.0,0
1662,B0_1377,102,20,1,141,9.0,42,31,198,37,0,0,0,0,0,0,0,0,0,0.0,0
1663,B0_653,102,17,1,7,,42,90,8,227,48,11,11,3684,54,53,47558,4164,54,6.0,0
1664,B0_922,102,18,6,124,24702.0,42,35,1,398,0,0,0,0,0,0,0,0,0,0.0,0
1665,B0_1064,103,21,6,7,15591.0,42,160,589,265,0,0,0,0,0,0,0,0,0,0.0,0
1666,B0_1199,103,17,6,8,15666.0,42,103,672,120,0,0,0,0,0,0,0,0,0,0.0,0
1667,B0_1292,103,17,6,21,,3,98,193,543,0,0,0,0,0,0,0,0,0,0.0,0
1668,B0_1328,103,16,3,148,,42,9,885,334,0,0,0,0,0,0,0,0,0,0.0,0
1669,B0_1426,103,20,6,28,10843.0,42,27,774,86,0,0,0,0,0,0,0,0,0,0.0,0
1670,B0_1251,104,17,1,141,9.0,42,31,810,444,0,0,0,0,0,0,0,0,0,0.0,0
1671,B0_2058,104,16,5,115,257.0,42,90,259,118,4,3,2,432,4,5,310,432,4,0.0,0
1672,B0_2165,104,18,6,223,,42,155,819,501,3,3,1,366,3,4,244,366,3,0.0,0
1673,B0_613,104,20,3,124,,42,45,850,119,14,3,11,1260,18,17,1646,1576,18,4.0,0
1674,B0_906,104,17,3,217,,42,143,385,296,0,0,0,0,0,0,0,0,0,0.0,0
1675,M0_113,105,20,1,48,11230.0,29,98,889,593,22,0,3,2790,26,26,23294,3104,26,4.0,1
1676,B0_114,105,21,3,7,26857.0,42,67,645,570,39,3,4,3238,43,44,26870,3550,43,4.0,0
1677,B0_2102,105,17,6,7,14060.0,29,98,557,359,18,10,9,1212,18,11,682,1212,18,0.0,0
1678,B0_935,105,22,6,7,,42,90,612,333,0,0,0,0,0,0,0,0,0,0.0,0
1679,B0_1043,106,21,6,7,,42,90,254,280,0,0,0,0,0,0,0,0,0,0.0,0
1680,B0_1281,106,18,6,124,65670.0,42,45,301,561,0,0,0,0,0,0,0,0,0,0.0,0
1681,B0_2249,106,18,3,7,75176.0,42,58,429,201,7,5,5,630,7,8,508,630,7,0.0,0
1682,B0_313,106,19,5,115,324.0,42,24,535,498,18,13,4,3381,24,22,14656,3851,24,6.0,0
1683,B0_526,106,19,3,96,15058.0,42,90,598,352,54,3,5,5078,60,61,68512,5512,60,6.0,0
1684,B0_925,106,22,3,229,6298.0,42,21,106,55,0,0,0,0,0,0,0,0,0,0.0,0
1685,B0_2236,107,23,3,7,25886.0,42,90,254,280,6,3,2,564,6,4,244,564,6,0.0,0
1686,B0_1302,108,21,1,200,162.0,42,21,565,139,0,0,0,0,0,0,0,0,0,0.0,0
1687,B0_301,108,23,6,118,,42,85,518,291,9,0,3,1481,13,12,1327,1773,13,4.0,0
1688,B0_512,108,18,6,200,,42,148,201,96,28,20,1,4422,36,34,44454,4982,36,8.0,0
1689,B0_851,109,20,1,141,9.0,42,31,212,65,0,0,0,0,0,0,0,0,0,0.0,0
1690,B0_872,109,18,6,227,33481.0,42,35,1,398,0,0,0,0,0,0,0,0,0,0.0,0
1691,B0_1034,110,21,3,7,42290.0,29,98,403,544,0,0,0,0,0,0,0,0,0,0.0,0
1692,B0_46,110,15,1,19,22264.0,42,37,39,97,8,4,3,822,12,13,1527,1178,12,4.0,0
1693,B0_188,111,22,3,17,12027.0,30,115,277,346,13,1,7,1524,17,12,1603,1844,17,4.0,0
1694,B0_466,112,19,3,7,,29,98,826,578,6,1,4,728,8,17,1180,888,8,2.0,0
1695,B0_877,112,19,1,200,162.0,48,27,56,155,0,0,0,0,0,0,0,0,0,0.0,0
1696,B0_1120,113,18,3,7,39517.0,42,58,429,201,0,0,0,0,0,0,0,0,0,0.0,0
1697,B0_2018,113,21,1,99,16230.0,42,58,517,89,7,6,3,606,7,9,595,606,7,0.0,0
1698,B0_1135,114,17,1,200,162.0,29,98,594,262,0,0,0,0,0,0,0,0,0,0.0,0
1699,B0_2092,114,23,6,148,,42,32,578,30,4,2,3,396,4,4,246,396,4,0.0,0
1700,B0_2252,114,19,3,148,,7,167,566,427,15,4,7,1062,15,11,702,1062,15,0.0,0
1701,B0_690,114,18,1,124,36816.0,27,99,817,83,59,47,11,6945,71,71,62932,7895,71,12.0,0
1702,B0_1322,115,18,3,110,,42,90,88,151,0,0,0,0,0,0,0,0,0,0.0,0
1703,B0_135,115,20,3,7,10315.0,42,90,254,280,13,3,3,1984,19,18,2183,2484,19,6.0,0
1704,B0_411,115,19,1,200,,42,90,206,46,47,10,10,4284,53,41,28130,4772,53,6.0,0
1705,B0_1014,116,19,1,124,,14,118,536,389,0,0,0,0,0,0,0,0,0,0.0,0
1706,B0_257,116,18,5,115,324.0,7,105,109,23,24,0,4,2314,28,38,43123,2616,28,4.0,0
1707,B0_605,116,18,3,7,,42,67,94,24,23,17,8,1970,27,26,2183,2262,27,4.0,0
1708,B0_166,117,22,3,200,,29,98,433,271,21,6,5,2278,27,25,2847,2758,27,6.0,0
1709,B0_452,117,19,3,28,6804.0,29,98,194,223,20,0,1,4317,24,22,21620,4637,24,4.0,0
1710,B0_35,118,28,3,200,,42,21,627,57,10,2,6,970,14,11,1484,1298,14,4.0,0
1711,B0_561,118,23,6,149,,42,21,717,348,30,3,6,2624,34,33,30904,2904,34,4.0,0
1712,B0_398,120,20,5,115,324.0,42,85,688,70,73,0,3,5466,77,78,97306,5774,77,4.0,0
1713,B0_529,120,20,3,7,100163.0,42,58,517,89,15,2,6,1692,19,18,1627,2012,19,4.0,0
1714,M4_29,122,22,3,7,,13,17,248,236,0,0,0,0,0,2,124,0,0,0.0,1
1715,M4_38,122,23,3,7,,13,17,248,236,0,0,0,0,0,2,124,0,0,0.0,1
1716,B0_2149,122,23,3,122,6121.0,42,13,709,93,23,18,8,2126,23,20,1272,2126,23,0.0,0
1717,B0_425,122,21,1,7,892.0,29,98,27,369,21,2,7,3425,23,16,12391,3591,23,2.0,0
1718,M4_31,123,24,3,7,,13,17,248,236,0,0,0,0,0,3,186,0,0,0.0,1
1719,M4_42,123,25,3,7,,13,17,248,236,0,0,0,0,0,2,124,0,0,0.0,1
1720,B0_1015,123,18,3,7,73927.0,42,58,429,201,0,0,0,0,0,0,0,0,0,0.0,0
1721,B0_143,123,24,3,200,,42,85,513,272,95,89,9,7556,99,157,244958,7848,99,4.0,0
1722,B0_422,123,21,3,7,20.0,42,21,278,217,11,0,2,1344,15,13,1927,1652,15,4.0,0
1723,B0_54,123,21,6,96,5268.0,29,98,691,467,20,0,4,1675,22,6,456,1823,22,2.0,0
1724,M4_53,124,23,3,7,,13,17,248,236,0,0,0,0,0,3,186,0,0,0.0,1
1725,M4_59,124,24,3,7,,13,17,248,236,0,0,0,0,0,2,124,0,0,0.0,1
1726,B0_103,125,20,6,200,,42,27,470,360,46,37,6,4871,50,56,81223,5159,50,4.0,0
1727,M4_33,126,25,3,7,,13,17,248,236,0,0,0,0,0,2,124,0,0,0.0,1
1728,M4_36,126,24,3,7,,13,17,248,236,0,0,0,0,0,2,124,0,0,0.0,1
1729,M4_51,126,23,3,7,,13,17,248,236,0,0,0,0,0,2,124,0,0,0.0,1
1730,M4_58,126,25,3,7,,13,17,248,236,0,0,0,0,0,3,186,0,0,0.0,1
1731,B0_145,126,22,6,109,,42,45,634,8,7,0,2,985,13,12,1496,1433,13,6.0,0
1732,B0_2080,126,22,6,118,9032.0,29,98,603,413,2,2,1,356,2,4,246,356,2,0.0,0
1733,B0_719,126,19,6,69,6244.0,8,164,404,246,10,0,4,1368,16,15,3046,1850,16,6.0,0
1734,B0_2226,128,25,3,7,29840.0,41,98,261,114,4,3,2,432,4,7,432,432,4,0.0,0
1735,M4_37,129,25,3,7,,13,17,248,236,0,0,0,0,0,2,124,0,0,0.0,1
1736,B0_2072,129,18,3,7,52552.0,42,58,429,201,9,3,5,702,9,4,244,702,9,0.0,0
1737,M0_118,131,36,1,148,,42,155,65,483,16,5,6,1020,16,8,508,1020,16,0.0,1
1738,M4_52,132,26,3,7,,13,17,248,236,0,0,0,0,0,3,186,0,0,0.0,1
1739,M4_60,132,27,3,7,,13,17,248,236,1,1,1,90,1,4,354,90,1,0.0,1
1740,M4_55,134,24,3,7,,13,17,248,236,0,0,0,0,0,2,124,0,0,0.0,1
1741,M4_30,135,26,3,7,,13,17,248,236,0,0,0,0,0,3,186,0,0,0.0,1
1742,M4_44,135,27,3,7,,13,17,248,236,0,0,0,0,0,2,124,0,0,0.0,1
1743,M4_46,135,26,3,7,,13,17,248,236,0,0,0,0,0,3,186,0,0,0.0,1
1744,B0_834,136,43,6,124,649263.0,29,98,162,378,0,0,0,0,0,0,0,0,0,0.0,0
1745,B0_1215,137,25,4,17,345.0,42,13,563,570,0,0,0,0,0,0,0,0,0,0.0,0
1746,B0_84,139,21,6,30,35170.0,29,98,889,593,47,3,8,3718,51,47,44519,4064,51,4.0,0
1747,M4_50,140,26,3,7,,13,17,248,236,0,0,0,0,0,3,186,0,0,0.0,1
1748,M4_34,141,27,3,7,,13,17,248,236,0,0,0,0,0,3,186,0,0,0.0,1
1749,B0_583,141,24,3,2,,42,21,255,360,31,7,6,3925,39,35,21489,4535,39,8.0,0
1750,B0_744,141,30,3,233,,42,13,571,225,14,2,6,1649,16,19,14395,1789,16,2.0,0
1751,B0_531,142,22,1,29,3929.0,42,45,554,561,70,2,6,5398,74,68,137144,5740,74,4.0,0
1752,M4_32,143,26,3,7,,13,17,248,236,0,0,0,0,0,2,124,0,0,0.0,1
1753,M4_47,143,27,3,7,,13,17,248,236,0,0,0,0,0,2,124,0,0,0.0,1
1754,B0_2233,143,22,1,5,374.0,42,31,176,292,6,5,2,564,6,7,442,564,6,0.0,0
1755,B0_412,144,21,6,7,14060.0,29,98,557,359,21,0,4,2854,25,17,3490,3146,25,4.0,0
1756,M4_28,145,26,3,7,,13,17,248,236,0,0,0,0,0,2,124,0,0,0.0,1
1757,M4_40,145,27,3,7,,13,17,248,236,0,0,0,0,0,3,186,0,0,0.0,1
1758,M4_56,145,29,3,7,,13,17,248,236,0,0,0,0,0,2,124,0,0,0.0,1
1759,B0_216,145,31,3,124,38361.0,42,90,52,511,10,3,3,1354,18,19,2517,2010,18,8.0,0
1760,M4_49,146,27,3,7,,13,17,248,236,0,0,0,0,0,3,186,0,0,0.0,1
1761,M4_57,146,28,3,7,,13,17,248,236,0,0,0,0,0,2,124,0,0,0.0,1
1762,B0_221,146,24,3,200,11833.0,42,13,120,394,29,20,8,4167,33,33,3181,4499,33,4.0,0
1763,B0_1361,149,23,1,124,6748.0,7,125,813,230,0,0,0,0,0,0,0,0,0,0.0,0
1764,M4_35,150,26,3,7,,13,17,248,236,0,0,0,0,0,3,186,0,0,0.0,1
1765,M4_54,151,29,3,7,,13,17,248,236,0,0,0,0,0,3,186,0,0,0.0,1
1766,B0_755,154,21,3,124,11104.0,42,143,606,157,33,10,8,3764,41,23,7356,4412,41,8.0,0
1767,M4_62,156,31,3,7,,13,17,248,236,1,1,1,90,1,5,416,90,1,0.0,1
1768,B0_62,160,29,3,124,36829.0,42,21,146,106,19,3,7,2402,25,22,4491,2900,25,6.0,0
1769,B0_2237,161,23,4,70,417.0,29,98,451,258,7,7,2,582,7,11,752,582,7,0.0,0
1770,B0_2099,169,25,6,148,,5,95,361,54,6,3,4,552,6,9,564,552,6,0.0,0
1771,M4_43,170,17,3,7,,13,17,248,236,0,0,0,0,0,2,124,0,0,0.0,1
1772,M4_61,173,34,3,7,,13,17,248,236,1,1,1,90,1,5,416,90,1,0.0,1
1773,M4_39,178,16,3,7,,13,17,248,236,0,0,0,0,0,3,186,0,0,0.0,1
1774,B0_156,183,29,1,119,4890.0,42,90,519,193,22,2,7,2062,30,26,8161,2742,30,8.0,0
1775,M4_45,194,17,3,7,,13,17,248,236,0,0,0,0,0,3,186,0,0,0.0,1
1776,M4_48,194,16,3,7,,13,17,248,236,0,0,0,0,0,3,186,0,0,0.0,1
1777,M4_41,198,17,3,7,,13,17,248,236,0,0,0,0,0,2,124,0,0,0.0,1
1778,B0_162,201,34,6,31,8904.0,42,35,166,125,83,2,6,6631,87,89,132181,6945,87,4.0,0
1779,B0_1152,234,34,1,148,,42,21,7,592,0,0,0,0,0,0,0,0,0,0.0,0
1780,B0_676,249,40,6,121,24435.0,42,161,160,257,19,6,11,2314,25,28,3039,2776,25,6.0,0
